Name,Year,Type,Notable Commanders,Warships_sunk_n_total_loss_No,Warships_sunk_n_total_loss_Tons-n-GRT,Warships_Damaged_No,Warships_Damaged_Tons-n-GRT,Merchant_Ships_sunk_No,Merchant_Ships_sunk_GRT,Merchant_Ships_damaged_No,Merchant_Ships_damaged_GRT,Merchant_Ships_total_loss_No,Merchant_Ships_total_loss_GRT,Fate_Event,Fate_Date,Notes,URL,Commissioned,Patrols,Wolfpacks,Flotilla
U-1061,1943,VIIF,,0,0,0,0,0,0,0,0,0,0,Surrendered,9 May 1945,Supply boat. Operation Deadlight,https://en.wikipedia.org/wiki/German_submarine_U-1061,1943-08-25,5,,"{'5th U-boat Flotilla': ['1 November 1944 ', ' 8 May 1945'], '12th U-boat Flotilla': ['1 May ', ' 31 October 1944']}"
U-1062,1943,VIIF,,0,0,0,0,0,0,0,0,0,0,Sunk,30 September 1944,USS Fessenden,https://en.wikipedia.org/wiki/German_submarine_U-1062,1943-06-19,2,,"{'5th U-boat Flotilla': ['19 June ', ' 31 December 1943'], '12th U-boat Flotilla': ['1 January ', ' 30 September 1944']}"
U-1063,1944,VIIC/41,,0,0,0,0,0,0,0,0,0,0,Sunk,15 April 1945,HMS Loch Killin,https://en.wikipedia.org/wiki/German_submarine_U-1063,1944-07-08,1,,"{'5th U-boat Flotilla': ['8 July 1944 ', ' 28 February 1945'], '11th U-boat Flotilla': ['1 March ', ' 15 April 1945']}"
U-1064,1944,VIIC/41,,0,0,0,0,1,"1,564",0,0,0,0,Surrendered,9 May 1945,Renamed S-83 Soviet Navy,https://en.wikipedia.org/wiki/German_submarine_U-1064,1944-07-29,1,,"{'5th U-boat Flotilla': ['29 July 1944 ', ' 31 January 1945'], '11th U-boat Flotilla': ['1 February ', ' 8 May 1945']}"
U-1065,1944,VIIC/41,,0,0,0,0,0,0,0,0,0,0,Sunk,9 April 1945,RAF Mosquito,https://en.wikipedia.org/wiki/German_submarine_U-1065,1944-09-23,1,,"{'5th U-boat Flotilla': ['23 September 1944 ', ' 9 April 1945']}"
U-1101,1943,VIIC,,0,0,0,0,0,0,0,0,0,0,Scuttled,5 May 1945,,https://en.wikipedia.org/wiki/German_submarine_U-1101,1943-11-10,0,,"{'22nd U-boat Flotilla': ['10 November 1943 ', ' 28 February 1945'], '31st U-boat Flotilla': ['1 March ', ' 5 May 1945']}"
U-1102,1944,VIIC,,0,0,0,0,0,0,0,0,0,0,Surrendered,13 May 1945,Operation Deadlight,https://en.wikipedia.org/wiki/German_submarine_U-1102,1944-02-22,0,,"{'8th U-boat Flotilla': ['22 February ', ' 12 May 1944']}"
U-1103,1943,VIIC/41,,0,0,0,0,0,0,0,0,0,0,Surrendered,5 May 1945,Operation Deadlight,https://en.wikipedia.org/wiki/German_submarine_U-1103,1944-01-08,0,,"{'8th U-boat Flotilla': ['8 January ', ' 1 September 1944'], '22nd U-boat Flotilla': ['1 September 1944 ', ' 28 February 1945'], '31st U-boat Flotilla': ['1 March ', ' 5 May 1945']}"
U-1104,1943,VIIC/41,,0,0,0,0,0,0,0,0,0,0,Surrendered,9 May 1945,Operation Deadlight,https://en.wikipedia.org/wiki/German_submarine_U-1104,1944-03-15,1,,"{'8th U-boat Flotilla': ['15 March 1944 ', ' 31 January 1945'], '11th U-boat Flotilla': ['1 February ', ' 8 May 1945']}"
U-1105,1944,VIIC/41,,1,"1,300",0,0,0,0,0,0,0,0,Surrendered,10 May 1945,Transferred to Royal Navy,https://en.wikipedia.org/wiki/German_submarine_U-1105,1944-06-03,1,,"{'8th U-boat Flotilla': ['3 June 1944 ', ' 15 February 1945'], '5th U-boat Flotilla': ['16 February ', ' 8 May 1945']}"
U-1106,1944,VIIC/41,,0,0,0,0,0,0,0,0,0,0,Sunk,29 March 1945,RAF Liberator,https://en.wikipedia.org/wiki/German_submarine_U-1106,1944-07-05,1,,"{'8th U-boat Flotilla': ['5 July 1944 ', ' 15 February 1945'], '33rd U-boat Flotilla': ['16 February ', ' 29 March 1945']}"
U-1107,1944,VIIC/41,,0,0,0,0,2,"15,209",0,0,0,0,Sunk,30 April 1945,US Liberator,https://en.wikipedia.org/wiki/German_submarine_U-1107,1944-08-08,1,,"{'8th U-boat Flotilla': ['8 August 1944 ', ' 15 February 1945'], '11th U-boat Flotilla': ['16 February ', ' 30 April 1945']}"
U-1108,1944,VIIC/41,,0,0,0,0,0,0,0,0,0,0,Surrendered,9 May 1945,Transferred to Royal Navy,https://en.wikipedia.org/wiki/German_submarine_U-1108,1944-11-18,0,,"{'8th U-boat Flotilla': ['18 November 1944 ', ' 15 February 1945'], '5th U-boat Flotilla': ['16 February ', ' 8 May 1945']}"
U-1109,1944,VIIC/41,,0,0,0,0,0,0,0,0,0,0,Surrendered,12 May 1945,Operation Deadlight,https://en.wikipedia.org/wiki/German_submarine_U-1109,1944-08-31,2,,"{'8th U-boat Flotilla': ['31 August 1944 ', ' 15 February 1945'], '11th U-boat Flotilla': ['16 February ', ' 8 May 1945']}"
U-1110,1944,VIIC/41,,0,0,0,0,0,0,0,0,0,0,Surrendered,14 May 1945,Operation Deadlight,https://en.wikipedia.org/wiki/German_submarine_U-1110,1944-09-24,0,,"{'8th U-boat Flotilla': ['24 September 1944 ', ' 15 February 1945'], '5th U-boat Flotilla': ['16 February ', ' 8 May 1945']}"
U-1131,1944,VIIC,,0,0,0,0,0,0,0,0,0,0,Sunk,30 March 1945,Air raid,https://en.wikipedia.org/wiki/German_submarine_U-1131,1944-05-20,0,,"{'5th U-boat Flotilla': ['20 May 1944 ', ' 30 March 1945']}"
U-1132,1944,VIIC,,0,0,0,0,0,0,0,0,0,0,Scuttled,5 May 1945,,https://en.wikipedia.org/wiki/German_submarine_U-1132,1944-06-24,0,,"{'5th U-boat Flotilla': ['24 June 1944 ', ' 31 January 1945'], '31st U-boat Flotilla': ['1 February ', ' 5 May 1945']}"
U-1161,1943,VIIC,,0,0,0,0,0,0,0,0,0,0,Scuttled,5 May 1945,Served with Italian Navy,https://en.wikipedia.org/wiki/German_submarine_U-1161,1943-08-25,0,,"{'8th U-boat Flotilla': ['25 August ', ' 8 September 1943'], '24th U-boat Flotilla': ['27 September 1943 ', ' 31 January 1945'], '18th U-boat Flotilla': ['1 ', ' 28 February 1945'], '5th U-boat Flotilla': ['1 March ', ' 5 May 1945']}"
U-1162,1943,VIIC,,0,0,0,0,0,0,0,0,0,0,Scuttled,5 May 1945,Served with Italian Navy,https://en.wikipedia.org/wiki/German_submarine_U-1162,1943-09-15,0,,"{'24th U-boat Flotilla': ['15 September 1943 ', ' 31 January 1945'], '18th U-boat Flotilla': ['1 ', ' 28 February 1945'], '5th U-boat Flotilla': ['1 March ', ' 5 May 1945']}"
U-1163,1943,VIIC/41,,0,0,0,0,1,433,0,0,0,0,Surrendered,9 May 1945,Operation Deadlight,https://en.wikipedia.org/wiki/German_submarine_U-1163,1943-10-06,4,,"{'8th U-boat Flotilla': ['6 October 1943 ', ' 31 July 1944'], '11th U-boat Flotilla': ['1 August ', ' 30 September 1944'], '13th U-boat Flotilla': ['1 October 1944', ' 8 May 1945']}"
U-1164,1943,VIIC/41,,0,0,0,0,0,0,0,0,0,0,Stricken,24 July 1944,Air raid,https://en.wikipedia.org/wiki/German_submarine_U-1164,1943-10-27,0,,"{'8th U-boat Flotilla': ['27 October 1943 ', ' 24 July 1944']}"
U-1165,1943,VIIC/41,,1,53,0,0,0,0,0,0,0,0,Surrendered,9 May 1945,Operation Deadlight,https://en.wikipedia.org/wiki/German_submarine_U-1165,1943-11-17,4,,"{'8th U-boat Flotilla': ['17 November 1943 ', ' 31 May 1944'], '9th U-boat Flotilla': ['1 June ', ' 1 August 1944'], '11th U-boat Flotilla': ['1 August 1944 ', ' 8 May 1945']}"
U-1166,1943,VIIC/41,,0,0,0,0,0,0,0,0,0,0,Scuttled,3 May 1945,,https://en.wikipedia.org/wiki/German_submarine_U-1166,1943-12-08,0,,"{'8th U-boat Flotilla': ['8 December 1943 ', ' 28 August 1944']}"
U-1167,1943,VIIC/41,,0,0,0,0,0,0,0,0,0,0,Sunk,30 March 1945,Air raid,https://en.wikipedia.org/wiki/German_submarine_U-1167,1943-12-29,0,,"{'8th U-boat Flotilla': ['29 December 1943 ', ' 31 July 1944'], '22nd U-boat Flotilla': ['1 August 1944 ', ' 28 February 1945'], '31st U-boat Flotilla': ['1 ', ' 30 March 1945']}"
U-1168,1943,VIIC/41,,0,0,0,0,0,0,0,0,0,0,Scuttled,4 May 1945,,https://en.wikipedia.org/wiki/German_submarine_U-1168,1944-01-19,0,,"{'8th U-boat Flotilla': ['19 January 1944 ', ' 7 February 1945'], '5th U-boat Flotilla': ['8 February ', ' 4 May 1945']}"
U-1169,1943,VIIC/41,,0,0,0,0,0,0,0,0,0,0,Sunk,29 March 1945,HMS Duckworth,https://en.wikipedia.org/wiki/German_submarine_U-1169,1944-02-09,1,,"{'8th U-boat Flotilla': ['9 February 1944 ', ' 31 January 1945'], '11th U-boat Flotilla': ['1 February ', ' 29 March 1945']}"
U-1170,1943,VIIC/41,,0,0,0,0,0,0,0,0,0,0,Scuttled,2 May 1945,,https://en.wikipedia.org/wiki/German_submarine_U-1170,1944-03-01,0,,"{'8th U-boat Flotilla': ['1 March ', ' 30 September 1944'], '33rd U-boat Flotilla': ['1 October 1944 ', ' 2 May 1945']}"
U-1171,1943,VIIC/41,,0,0,0,0,0,0,0,0,0,0,Surrendered,9 May 1945,Became British sub N19,https://en.wikipedia.org/wiki/German_submarine_U-1171,1944-03-22,0,,"{'8th U-boat Flotilla': ['22 March 1944 ', ' 28 February 1945'], '11th U-boat Flotilla': ['1 March ', ' 8 May 1945']}"
U-1172,1943,VIIC/41,,1,"11,400",0,0,1,"1,599",1,"7,429",0,0,Sunk,27 January 1945,"HMS Tyler, HMS Keats and HMS Bligh",https://en.wikipedia.org/wiki/German_submarine_U-1172,1944-04-20,1,,"{'8th U-boat Flotilla': ['20 April ', ' 30 November 1944'], '11th U-boat Flotilla': ['1 December 1944 ', ' 27 January 1945']}"
U-1191,1943,VIIC,,0,0,0,0,0,0,0,0,0,0,Sunk,3 July 1944,,https://en.wikipedia.org/wiki/German_submarine_U-1191,1943-09-09,1,,"{'8th U-boat Flotilla': ['9 September 1943 ', ' 30 April 1944'], '7th U-boat Flotilla': ['1 May ', ' 3 July 1944']}"
U-1192,1943,VIIC,,0,0,0,0,0,0,0,0,0,0,Scuttled,3 May 1945,,https://en.wikipedia.org/wiki/German_submarine_U-1192,1943-09-23,1,,"{'8th U-boat Flotilla': ['23 September 1943 ', ' 30 April 1944'], '7th U-boat Flotilla': ['1 May ', ' 31 July 1944'], '24th U-boat Flotilla': ['1 August 1944 ', ' 28 February 1945'], '31st U-boat Flotilla': ['1 March ', ' 3 May 1945']}"
U-1193,1943,VIIC,,0,0,0,0,0,0,0,0,0,0,Scuttled,5 May 1945,,https://en.wikipedia.org/wiki/German_submarine_U-1193,1943-10-07,1,,"{'24th U-boat Flotilla': ['1 August 1944 ', ' 28 February 1945'], '8th U-boat Flotilla': ['1 June ', ' 1 August 1944'], '31st U-boat Flotilla': ['1 March ', ' 5 May 1945']}"
U-1194,1943,VIIC,,0,0,0,0,0,0,0,0,0,0,Surrendered,9 May 1945,Operation Deadlight,https://en.wikipedia.org/wiki/German_submarine_U-1194,1943-10-21,0,,"{'22nd U-boat Flotilla': ['21 October 1943 ', ' 28 February 1945'], '31st U-boat Flotilla': ['1 March ', ' 8 May 1945']}"
U-1195,1943,VIIC,,0,0,0,0,2,"18,614",0,0,0,0,Sunk,7 April 1945,HMS Watchman,https://en.wikipedia.org/wiki/German_submarine_U-1195,1943-11-04,1,,"{'21st U-boat Flotilla': ['4 November ', ' 31 December 1943'], '24th U-boat Flotilla': ['1 January ', ' 31 October 1944'], '5th U-boat Flotilla': ['1 November ', ' 31 December 1944'], '11th U-boat Flotilla': ['1 January ', ' 7 April 1945']}"
U-1196,1943,VIIC,,0,0,0,0,0,0,0,0,0,0,Scuttled,2 May 1945,,https://en.wikipedia.org/wiki/German_submarine_U-1196,1943-11-18,0,,"{'21st U-boat Flotilla': ['18 November 1943 ', ' 28 February 1945'], '31st U-boat Flotilla': ['1 March ', ' 2 May 1945']}"
U-1197,1943,VIIC,,0,0,0,0,0,0,0,0,0,0,Captured,May 1945,,https://en.wikipedia.org/wiki/German_submarine_U-1197,1943-12-02,0,,"{'21st U-boat Flotilla': ['2 December 1943 ', ' 28 February 1945'], '31st U-boat Flotilla': ['1 March ', ' 25 April 1945']}"
U-1198,1943,VIIC,,0,0,0,0,0,0,0,0,0,0,Surrendered,8 May 1945,Operation Deadlight,https://en.wikipedia.org/wiki/German_submarine_U-1198,1943-12-09,0,,"{'21st U-boat Flotilla': ['9 December 1943 ', ' 28 February 1945'], '31st U-boat Flotilla': ['1 March ', ' 8 May 1945']}"
U-1199,1943,VIIC,,0,0,0,0,0,0,0,0,1,"7,176",Sunk,21 January 1945,HMS Icarus & HMS Mignonette,https://en.wikipedia.org/wiki/German_submarine_U-1199,1943-12-23,2,{'Battle of the Atlanti': ['Battle of the Atlanti']},"{'8th U-boat Flotilla': ['23 December 1943 ', ' 31 July 1944'], '1st U-boat Flotilla': ['1 August ', ' 9 November 1944'], '11th U-boat Flotilla': ['10 November 1944 ', ' 21 January 1945']}"
U-1200,1943,VIIC,,0,0,0,0,0,0,0,0,0,0,Sunk,12 November 1944,,https://en.wikipedia.org/wiki/German_submarine_U-1200,1944-01-05,1,,"{'8th U-boat Flotilla': ['5 January ', ' 31 August 1944'], '11th U-boat Flotilla': ['1 September ', ' 12 November 1944']}"
U-1201,1943,VIIC,,0,0,0,0,0,0,0,0,0,0,Scuttled,3 May 1945,Air raid,https://en.wikipedia.org/wiki/German_submarine_U-1201,1944-01-13,0,,"{'8th U-boat Flotilla': ['13 January ', ' 30 June 1944'], '21st U-boat Flotilla': ['1 July 1944 ', ' 28 February 1945'], '31st U-boat Flotilla': ['1 March ', ' 3 May 1945']}"
U-1202,1943,VIIC,Rolf Thomsen,0,0,0,0,1,"7,176",0,0,0,0,Surrendered,9 May 1945,Became Norwegian sub HNoMS Kinn,https://en.wikipedia.org/wiki/German_submarine_U-1202,1944-01-27,2,"{'List of Royal Norwegian Navy ships#Navy vessels': ['past'], 'Norwegian K-class submarin': ['Norwegian K-class submarin']}","{'8th U-boat Flotilla': ['27 January ', ' 31 August 1944'], '11th U-boat Flotilla': ['1 September 1944 ', ' 8 May 1945']}"
U-1203,1943,VIIC,,1,580,0,0,0,0,0,0,0,0,Surrendered,9 May 1945,Operation Deadlight,https://en.wikipedia.org/wiki/German_submarine_U-1203,1944-02-10,1,"{'Busch, Rainer; Röll, Hans-Joachim': ['1999'], 'Gröner, Erich; Jung, Dieter; Maass, Martin': ['1991'], 'Sharpe, Peter': ['1998']}","{'8th U-boat Flotilla': ['10 February ', ' 30 November 1944'], '11th U-boat Flotilla': ['1 December 1944 ', ' 8 May 1945']}"
U-1204,1943,VIIC,,0,0,0,0,0,0,0,0,0,0,Scuttled,5 May 1945,,https://en.wikipedia.org/wiki/German_submarine_U-1204,1944-02-17,0,,"{'8th U-boat Flotilla': ['17 February ', ' 1 August 1944'], '21st U-boat Flotilla': ['1 August 1944 ', ' 28 February 1945'], '31st U-boat Flotilla': ['1 March ', ' 5 May 1945']}"
U-1205,1943,VIIC,,0,0,0,0,0,0,0,0,0,0,Scuttled,3 May 1945,,https://en.wikipedia.org/wiki/German_submarine_U-1205,1944-03-02,0,,"{'8th U-boat Flotilla': ['2 March ', ' 30 September 1944'], '33rd U-boat Flotilla': ['1 October 1944 ', ' 3 May 1945']}"
U-1206,1943,VIIC,,0,0,0,0,0,0,0,0,0,0,Scuttled,14 April 1945,Diving accident,https://en.wikipedia.org/wiki/German_submarine_U-1206,1944-03-16,1,,"{'8th U-boat Flotilla': ['16 March 1944 ', ' 31 January 1945'], '11th U-boat Flotilla': ['1 February ', ' 14 April 1945']}"
U-1207,1944,VIIC,,0,0,0,0,0,0,0,0,0,0,Scuttled,5 May 1945,,https://en.wikipedia.org/wiki/German_submarine_U-1207,1944-03-23,0,,"{'8th U-boat Flotilla': ['23 March ', ' 9 November 1944'], '24th U-boat Flotilla': ['10 November 1944 ', ' 28 February 1945'], '5th U-boat Flotilla': ['1 March ', ' 5 May 1945']}"
U-1208,1944,VIIC,,0,0,0,0,1,"1,644",0,0,0,0,Sunk,24 February 1945,HMS Duckworth and HMS Rowley,https://en.wikipedia.org/wiki/German_submarine_U-1208,1944-04-06,1,"{'Busch, Rainer; Röll, Hans-Joachim': ['1999'], 'Gröner, Erich; Jung, Dieter; Maass, Martin': ['1991'], 'Sharpe, Peter': ['1998']}","{'8th U-boat Flotilla': ['6 April ', ' 31 December 1944'], '11th U-boat Flotilla': ['1 January ', ' 24 February 1945']}"
U-1209,1944,VIIC,,0,0,0,0,0,0,0,0,0,0,Scuttled,18 December 1944,Ran aground,https://en.wikipedia.org/wiki/German_submarine_U-1209,1944-04-13,1,,"{'8th U-boat Flotilla': ['13 April ', ' 31 October 1944'], '11th U-boat Flotilla': ['1 November ', ' 18 December 1944']}"
U-1210,1944,VIIC,,0,0,0,0,0,0,0,0,0,0,Sunk,3 May 1945,Air raid,https://en.wikipedia.org/wiki/German_submarine_U-1210,1944-04-22,0,,"{'8th U-boat Flotilla': ['22 April 1944 ', ' 15 February 1945'], '5th U-boat Flotilla': ['16 February ', ' 3 May 1945']}"
U-1221,1943,IXC/40,,0,0,0,0,0,0,0,0,0,0,Sunk,3 April 1945,Air raid,https://en.wikipedia.org/wiki/German_submarine_U-1221,1943-08-11,1,,"{'4th U-boat Flotilla': ['11 August 1943 ', ' 30 June 1944'], '10th U-boat Flotilla': ['1 July ', ' 30 November 1944'], '33rd U-boat Flotilla': ['1 December 1944 ', ' 3 April 1945']}"
U-1222,1943,IXC/40,,0,0,0,0,0,0,0,0,0,0,Sunk,11 July 1944,RAF Sunderland,https://en.wikipedia.org/wiki/German_submarine_U-1222,1943-09-01,1,,"{'4th U-boat Flotilla': ['1 September 1943 ', ' 29 February 1944'], '10th U-boat Flotilla': ['1 March ', ' 11 July 1944']}"
U-1223,1943,IXC/40,,1,"1,370",0,0,0,0,1,"7,134",0,0,Scuttled,5 May 1945,,https://en.wikipedia.org/wiki/German_submarine_U-1223,1943-10-06,1,,"{'4th U-boat Flotilla': ['6 October 1943', ' 31 July 1944'], '2nd U-boat Flotilla': ['1 August ', ' 29 December 1944'], '33rd U-boat Flotilla': ['30 December 1944 ', ' 15 April 1945']}"
U-1224,1943,IXC/40,,0,0,0,0,0,0,0,0,0,0,Sunk,13 May 1944,Served as Japanese sub RO 501,https://en.wikipedia.org/wiki/German_submarine_U-1224,1943-10-20,0,,"{'31st U-boat Flotilla': ['20 October 1943 ', ' 15 February 1944']}"
U-1225,1943,IXC/40,,0,0,0,0,0,0,0,0,0,0,Sunk,24 June 1944,RCAF Catalina,https://en.wikipedia.org/wiki/German_submarine_U-1225,1943-11-10,1,,"{'31st U-boat Flotilla': ['10 November 1943 ', ' 31 May 1944'], '2nd U-boat Flotilla': ['1 ', ' 24 June 1944']}"
U-1226,1943,IXC/40,,0,0,0,0,0,0,0,0,0,0,Missing,23 October 1944,,https://en.wikipedia.org/wiki/German_submarine_U-1226,1943-11-24,1,,"{'31st U-boat Flotilla': ['24 November 1943 ', ' 31 July 1944'], '2nd U-boat Flotilla': ['1 August ', ' 30 September 1944'], '33rd U-boat Flotilla': ['1 ', ' 28 October 1944']}"
U-1227,1943,IXC/40,,1,"1,370",0,0,0,0,0,0,0,0,Scuttled,3 May 1945,Air raid,https://en.wikipedia.org/wiki/German_submarine_U-1227,1943-12-08,1,,"{'31st U-boat Flotilla': ['8 December 1943 ', ' 31 July 1944'], '2nd U-boat Flotilla': ['1 August ', ' 31 December 1944'], '33rd U-boat Flotilla': ['1 January ', ' 10 April 1945']}"
U-1228,1943,IXC/40,,1,900,0,0,0,0,0,0,0,0,Surrendered,17 May 1945,,https://en.wikipedia.org/wiki/German_submarine_U-1228,1943-12-22,3,,"{'31st U-boat Flotilla': ['22 December 1943 ', ' 31 July 1944'], '2nd U-boat Flotilla': ['1 August ', ' 31 October 1944'], '33rd U-boat Flotilla': ['1 November 1944 ', ' 8 May 1945']}"
U-1229,1943,IXC/40,,0,0,0,0,0,0,0,0,0,0,Sunk,20 August 1944,USN Avenger and Wildcat aircraft,https://en.wikipedia.org/wiki/German_submarine_U-1229,1944-01-13,1,,"{'31st U-boat Flotilla': ['13 January ', ' 31 July 1944'], '10th U-boat Flotilla': ['1 ', ' 20 August 1944']}"
U-1230,1943,IXC/40,,0,0,0,0,1,"5,458",0,0,0,0,Surrendered,5 May 1945,Operation Deadlight,https://en.wikipedia.org/wiki/German_submarine_U-1230,1944-01-26,1,,"{'31st U-boat Flotilla': ['26 January ', ' 31 July 1944'], '10th U-boat Flotilla': ['1 August ', ' 30 September 1944'], '33rd U-boat Flotilla': ['1 October 1944', ' 5 May 1945']}"
U-1231,1943,IXC/40,,0,0,0,0,0,0,0,0,0,0,Surrendered,13 May 1945,Transferred to Soviet Navy,https://en.wikipedia.org/wiki/German_submarine_U-1231,1944-02-09,2,,"{'31st U-boat Flotilla': ['9 February ', ' 31 August 1944'], '11th U-boat Flotilla': ['1 ', ' 30 September 1944'], '33rd U-boat Flotilla': ['1 October 1944', ' 8 May 1945']}"
U-1232,1943,IXC/40,Kurt Dobratz,0,0,0,0,3,"17,355",1,"2,373",1,"7,176",Stricken,April 1945,,https://en.wikipedia.org/wiki/German_submarine_U-1232,1944-03-08,1,,"{'31st U-boat Flotilla': ['8 March ', ' 31 October 1944'], '33rd U-boat Flotilla': ['1 November 1944 ', ' 8 May 1945']}"
U-1233,1943,IXC/40,,0,0,0,0,0,0,0,0,0,0,Surrendered,5 May 1945,Operation Deadlight,https://en.wikipedia.org/wiki/German_submarine_U-1233,1944-03-22,1,,"{'31st U-boat Flotilla': ['22 March ', ' 31 October 1944'], '33rd U-boat Flotilla': ['1 November 1944 ', ' 5 May 1945']}"
U-1234,1944,IXC/40,,0,0,0,0,0,0,0,0,0,0,Scuttled,5 May 1945,,https://en.wikipedia.org/wiki/German_submarine_U-1234,1944-04-19,0,,"{'31st U-boat Flotilla': ['19 April ', ' 15 May 1944'], '4th U-boat Flotilla': ['1 February ', ' 5 May 1945']}"
U-1235,1944,IXC/40,,0,0,0,0,0,0,0,0,0,0,Sunk,15 April 1945,USS Stanton and USS Frost,https://en.wikipedia.org/wiki/German_submarine_U-1235,1944-05-17,2,,"{'31st U-boat Flotilla': ['17 May ', ' 30 November 1944'], '33rd U-boat Flotilla': ['1 December 1944 ', ' 15 April 1945']}"
U-1271,1943,VIIC/41,,0,0,0,0,0,0,0,0,0,0,Surrendered,9 May 1945,Operation Deadlight,https://en.wikipedia.org/wiki/German_submarine_U-1271,1944-01-12,0,,"{'8th U-boat Flotilla': ['12 January ', ' 30 September 1944'], '33rd U-boat Flotilla': ['1 October 1944 ', ' 8 May 1945']}"
U-1272,1943,VIIC/41,,0,0,0,0,0,0,0,0,0,0,Surrendered,10 May 1945,Operation Deadlight,https://en.wikipedia.org/wiki/German_submarine_U-1272,1944-01-28,1,,"{'8th U-boat Flotilla': ['28 January 1944 ', ' 28 February 1945'], '11th U-boat Flotilla': ['1 March ', ' 8 May 1945']}"
U-1273,1944,VIIC/41,,0,0,0,0,0,0,0,0,0,0,Sunk,17 February 1945,Struck a mine,https://en.wikipedia.org/wiki/German_submarine_U-1273,1944-02-16,1,,"{'8th U-boat Flotilla': ['16 February 1944 ', ' 31 January 1945'], '11th U-boat Flotilla': ['1 ', ' 17 February 1945']}"
U-1274,1944,VIIC/41,,0,0,0,0,1,"8,966",0,0,0,0,Sunk,16 April 1945,HMS Viceroy,https://en.wikipedia.org/wiki/German_submarine_U-1274,1944-03-01,1,,"{'8th U-boat Flotilla': ['1 March 1944 ', ' 1 March 1945'], '5th U-boat Flotilla': ['1 March ', ' 16 April 1945']}"
U-1275,1944,VIIC/41,,0,0,0,0,0,0,0,0,0,0,Scuttled,3 May 1945,,https://en.wikipedia.org/wiki/German_submarine_U-1275,1944-03-22,0,,"{'8th U-boat Flotilla': ['22 March 1944 ', ' 15 February 1945'], '5th U-boat Flotilla': ['16 February ', ' 3 May 1945']}"
U-1276,1944,VIIC/41,,1,925,0,0,0,0,0,0,0,0,Sunk,20 February 1945,HMS Amethyst,https://en.wikipedia.org/wiki/German_submarine_U-1276,1944-04-06,1,,"{'8th U-boat Flotilla': ['6 April ', ' 31 October 1944'], '11th U-boat Flotilla': ['1 November 1944 ', ' 20 February 1945']}"
U-1277,1944,VIIC/41,,0,0,0,0,0,0,0,0,0,0,Scuttled,3 June 1945,Off coast of Portugal,https://en.wikipedia.org/wiki/German_submarine_U-1277,1944-05-03,1,,"{'8th U-boat Flotilla': ['3 May 1944 ', ' 31 January 1945'], '11th U-boat Flotilla': ['1 February ', ' 8 May 1945']}"
U-1278,1944,VIIC/41,,0,0,0,0,0,0,0,0,0,0,Sunk,17 February 1945,HMS Bayntun and HMS Loch Eck,https://en.wikipedia.org/wiki/German_submarine_U-1278,1944-05-31,1,,"{'8th U-boat Flotilla': ['31 May ', ' 30 November 1944'], '11th U-boat Flotilla': ['1 December 1944 ', ' 17 February 1945']}"
U-1279,1944,VIIC/41,,0,0,0,0,0,0,0,0,0,0,Sunk,27 February 1945,"HMS Labuan, HMS Loch Fada and HMS Wild Goose",https://en.wikipedia.org/wiki/German_submarine_U-1279,1944-07-05,1,,"{'8th U-boat Flotilla': ['5 July 1944 ', ' 31 January 1945'], '11th U-boat Flotilla': ['1 ', ' 27 February 1945']}"
U-1301,1943,VIIC/41,,0,0,0,0,0,0,0,0,0,0,Surrendered,9 May 1945,Operation Deadlight,https://en.wikipedia.org/wiki/German_submarine_U-1301,1944-02-11,0,,"{'4th U-boat Flotilla': ['11 February 1944 ', ' 8 May 1945']}"
U-1302,1944,VIIC/41,,0,0,0,0,3,"8,386",0,0,0,0,Sunk,7 March 1945,"HMCS La Hulloise, HMCS Strathadam and HMCS Thetford Mines",https://en.wikipedia.org/wiki/German_submarine_U-1302,1944-05-25,1,,"{'4th U-boat Flotilla': ['25 May ', ' 31 December 1944'], '11th U-boat Flotilla': ['1 January ', ' 7 March 1945']}"
U-1303,1944,VIIC/41,,0,0,0,0,0,0,0,0,0,0,Scuttled,5 May 1945,,https://en.wikipedia.org/wiki/German_submarine_U-1303,1944-04-05,0,,"{'4th U-boat Flotilla': ['5 April 1944 ', ' 5 May 1945']}"
U-1304,1944,VIIC/41,,0,0,0,0,0,0,0,0,0,0,Scuttled,5 May 1945,,https://en.wikipedia.org/wiki/German_submarine_U-1304,1944-09-06,0,,"{'4th U-boat Flotilla': ['6 September 1944 ', ' 5 May 1945']}"
U-1305,1944,VIIC/41,,0,0,0,0,1,878,0,0,0,0,Surrendered,10 May 1945,Renamed S-84 Soviet Navy,https://en.wikipedia.org/wiki/German_submarine_U-1305,1944-09-13,1,,"{'4th U-boat Flotilla': ['13 September 1944 ', ' 15 March 1945'], '33rd U-boat Flotilla': ['16 March ', ' 8 May 1945']}"
